model,use_static_covariates,use_covariates,use_features,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,572.9120046334862,655.5906266920032,476.97805549770925,568.4935622743996,72.98517941710087,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,716.0163357715536,570.9044596001667,521.0008508173677,602.640548729696,82.71696463606948,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,481.63724359641816,507.4233147646814,627.664806851312,538.9084550708038,63.636980090786174,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,580.2532740264473,614.5444761297376,587.8815054925033,594.2264185495627,14.700681995481435,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,535.6018705747605,600.7037431018325,518.7564435391504,551.6873524052479,35.33550641770205,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,438.03477808725535,470.9501913265306,578.938168211162,495.97437920831595,60.18360142906939,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,727.67432931591,739.7900296751355,494.7385949864639,654.0676513258364,112.77118040319478,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,577.1029975791338,708.3984052217827,545.5045233756767,610.335308725531,70.53081626174242,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,598.1878982715535,763.8376522802998,481.7486568096627,614.5914024538387,115.74499716618993,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,470.3330400093711,492.8983551124531,549.7381747188672,504.3231899468971,33.40847190762697,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,837.4971587359435,619.9732931591004,611.5688128644315,689.6797549198251,104.57898920738944,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,629.9022532278217,497.50796803415244,569.664891972095,565.6917044113565,54.12270843512461,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,467.62742802478135,668.5792414618909,527.5296028998334,554.5787574621685,84.23835390453505,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,631.3968805966264,500.32900731466054,502.61558699500205,544.7804916354297,61.25414946035155,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,626.0485006247397,727.7879245626822,557.0052135828821,636.9472129234347,70.14637096685651,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,671.1449733184089,692.97115355581,605.8928354071221,656.6696540937804,36.99377896252471,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,664.2458833558934,528.3809250052061,587.1352497657226,593.2540193756073,55.63512818991633,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,617.1318302269889,620.143108470429,609.7295648948356,615.6681678640845,4.375477351835097,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,531.2972447678051,661.5313677894628,526.2430686432737,573.0238937335139,62.61823960528756,False,
tsmixer,False,False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,607.1164516087047,681.045063385048,637.3802064244065,641.8472404727198,30.34606734197932,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,517.381478680758,599.2702332361515,533.0965064035819,549.9160727734971,35.48347399670591,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,605.8153726311954,643.6538300447729,473.6460865264473,574.3717630674719,72.87973495581659,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,681.0945762182424,522.0225044252395,516.1961027957101,573.1043944797307,76.39762759372721,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,432.9030954550188,475.9110395408164,457.6373544877136,455.4838298278496,17.623829795048422,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,509.68832361516036,604.921775952728,557.9223522750938,557.510817280994,38.879983126037736,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,549.5437442732195,658.0606544148271,497.58806525926695,568.3974879824378,66.85536979910175,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,602.6828095064557,586.7510357663474,611.3531057371929,600.262317003332,10.188540938422042,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,771.0404797480217,497.717465639317,644.3956727665555,637.7178727179647,111.68351794388613,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,441.39734837047075,521.5805681226573,370.4515516972095,444.4764893967792,61.73656795085464,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,420.338020876718,498.2111271345274,626.6617067107455,515.0702849073303,85.07071268319793,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,582.0269376041234,513.8391595949605,476.86877329758437,524.2449568322228,43.556632424063935,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,444.01782278217416,500.0256740680966,682.1182621824239,542.0539196775649,101.64557666193299,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,711.214923729696,530.0534101676385,478.96730672115785,573.4118802061641,99.6484038828435,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,519.5901617815495,581.173398063307,642.9804012650978,581.2479870366515,50.37388194020167,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,556.6720914462724,472.8788201530612,609.8198164827155,546.456909360683,56.370628154036076,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,625.1818933517285,706.7290700489381,529.9887185027071,620.6332273011245,72.22559905509617,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,750.7868168211162,590.028382835277,615.4684227925865,652.0945408163266,70.55457894666398,False,
tsmixer,False,False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,551.4901772698876,612.2095055445649,594.9473715379008,586.2156847841178,25.54591907013264,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,504.093274937526,579.9146766972095,595.3509639212828,559.7863051853394,39.88195042416988,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,465.3810068721367,632.5782873021657,568.5936047480217,555.517632974108,68.88138802402081,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,423.02546972615573,537.5368562578092,760.990520486256,573.850948823407,140.34274443415634,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,500.56969426801334,470.30378566222413,561.2328283788007,510.70210276967936,37.806718793284425,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,536.6553775770512,529.4707161078717,695.4399645980842,587.1886860943358,76.60138951471994,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,622.382358912953,468.686192862349,429.3351451218242,506.8012322990421,83.29215193752229,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,546.5728312421908,484.2589194606414,742.4269083194503,591.0862196740941,109.99623911788272,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,623.0549428623491,493.6361558985839,525.1370535714285,547.2760507774539,55.10539600171903,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,625.0945117919617,479.8050670293628,534.8596087567679,546.5863958593642,59.890977849579784,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,634.6508104695961,549.3296959600167,558.3929141503539,580.7911401933223,38.26385189438476,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,523.0856333298626,578.4764769887547,587.6496816430654,563.0705973205609,28.52057654759157,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,430.29116865368593,540.212087151187,586.7967915712204,519.1000157920311,65.61398310831282,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,583.4110608860891,521.0781246095377,628.9958275197833,577.8283376718033,44.233718279321,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,564.5982220949605,677.9663079185757,580.7826914566848,607.7824071567403,50.065418582360905,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,580.425273193461,634.2256999687631,603.3680018742191,606.0063250121477,22.04301918274446,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,652.4643884058726,534.4787158996252,629.2152306330696,605.3861116461891,51.02956602438791,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,687.8912863129947,790.948996381716,457.0552207413577,645.2985011453562,139.59912216556842,False,
tsmixer,False,False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,627.2546198198668,643.299099333611,599.7315588556851,623.4284260030543,17.990969311792504,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,603.4360638796335,550.7601826062057,569.3695626822157,574.5219363893517,21.81127129256116,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,735.4049269835485,513.9089828456893,775.2325568773429,674.8488222355269,114.9573368772355,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,443.7837662692628,551.1679982299042,563.6243932215743,519.5253859069138,53.79829707991431,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,501.6992549979176,438.56492542169923,473.98349867242814,471.4158930306817,25.838348009735277,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,580.6235408423573,498.82677048625567,528.0363094804248,535.8288736030127,33.84494991256145,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,626.0647394314868,587.6241093554769,454.85210979800075,556.1803195283215,73.34837001380949,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,553.0486704758434,668.2554643898376,660.2379504633487,627.1806951096765,52.52134765739733,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,539.0116390306123,540.1975174406497,444.9767060599751,508.06195417707903,44.610633817497465,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,539.0985106466056,551.6205417013745,482.3831645668471,524.3674056382757,30.12427248573289,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,562.4734842253229,669.1257957621825,520.1608953300708,583.9200584391921,62.67696040981612,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,562.0483592773844,540.7893856726364,618.429005232195,573.7555833940719,32.759446003934094,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,465.1890095272803,508.71028295501884,568.0523917117868,513.9838947313619,42.15904082151023,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,608.1039762078301,549.5918070595585,660.6353093763016,606.1103642145634,45.35523283500965,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,626.9845103602667,644.1992428935862,475.8569792534361,582.346910835763,75.62700531932988,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,597.0742324812579,611.4010223604748,624.9411626665973,611.13880583611,11.378137446227946,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,719.1135421438985,582.9589959912537,598.8097286286963,633.6274222546161,60.79319562571393,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,467.4829706372344,628.1239059246147,563.5703082049147,553.0590615889213,66.00122348142622,False,
tsmixer,False,False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,597.8122715795502,534.237859355477,675.3180029154519,602.4560446168263,57.68925490789471,False,
